,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
27962,655737,yes,no,5.13,12,0.84,1,60.0,3.3,0,0
27963,655753,no,no,2.56,24,,0,37.8,3.2,0,1
27964,655756,yes,yes,5.13,25,0.12,0,23.4,2.5,0,0
27965,655782,yes,yes,5.13,10,1.24,0,72.1,7.5,0,0
27966,655808,no,no,0.68,21,0.0,1,52.7,5.0,0,1
27967,655815,yes,yes,5.13,10,1.22,0,7.1,0.5,0,0
27968,655826,no,no,1.81,39,0.0,0,14.3,1.7,0,1
27969,655850,yes,no,1.96,24,,0,17.0,1.6,0,1
27970,655856,yes,yes,1.49,38,0.0,0,5.9,0.3,0,1
27971,655867,yes,no,1.9,32,0.0,0,0.0,0.0,0,1
27972,655875,yes,no,5.13,22,1.03,1,54.4,5.2,0,0
27973,655894,no,no,0.02,4,,0,0.0,0.0,0,1
27974,655923,no,no,0.81,45,0.0,0,19.6,0.9,0,1
27975,655928,yes,yes,2.9,25,,0,98.8,3.3,0,1
27976,655948,yes,no,2.35,17,,0,23.7,2.1,0,1
27977,655981,no,no,1.99,24,,0,0.0,0.0,0,1
27978,656004,yes,yes,5.13,21,0.46,0,121.6,15.8,0,0
27979,656022,yes,no,1.98,24,,0,0.0,0.0,0,1
27980,656028,yes,yes,5.13,15,1.66,0,42.7,1.8,0,0
27981,656032,yes,yes,5.13,15,1.13,0,59.8,6.3,0,0
27982,656042,yes,no,0.28,15,,3,2.6,0.3,0,1
27983,656053,yes,no,0.96,21,,0,11.4,1.6,0,1
27984,656088,yes,no,2.02,5,,0,0.0,0.0,0,1
27985,656141,no,no,2.0,37,,3,35.6,14.9,0,1
27986,656142,yes,no,2.18,18,0.0,0,39.5,3.2,0,1
27987,656177,no,no,1.29,21,0.0,0,11.6,0.6,0,1
27988,656189,no,no,2.24,16,,0,19.0,5.7,0,1
27989,656208,yes,no,2.26,20,,0,0.0,0.0,0,1
27990,656210,yes,no,1.89,40,,1,47.4,5.3,0,1
27991,656216,yes,yes,5.13,18,1.66,0,92.5,6.8,0,0
27992,656230,no,no,0.98,19,,0,8.8,0.7,0,1
27993,656267,yes,no,5.04,10,0.0,0,8.7,0.8,0,1
27994,656280,yes,yes,5.13,21,0.38,0,56.2,8.6,0,0
27995,656290,no,no,3.42,30,0.0,0,16.7,1.4,0,1
27996,656295,yes,no,0.12,18,0.0,2,0.0,0.0,0,1
27997,656335,no,no,0.68,55,0.0,0,116.4,33.1,0,1
27998,656338,no,no,0.14,54,,0,0.0,0.0,0,1
27999,656374,no,no,1.9,13,0.0,0,22.7,0.9,0,1
28000,656392,yes,no,1.52,20,0.0,0,31.2,1.6,0,1
28001,656508,yes,no,1.15,0,,0,14.3,2.2,0,1
28002,656579,no,no,3.07,26,,0,17.0,1.2,0,1
28003,656633,yes,no,1.94,20,0.0,0,34.0,2.5,0,1
28004,656636,no,no,0.81,33,0.0,0,17.8,0.9,0,1
28005,656647,yes,no,0.02,3,0.0,0,0.0,0.0,0,1
28006,656660,yes,no,0.3,18,0.0,0,0.8,0.1,0,1
28007,656673,yes,no,2.23,22,,1,21.6,0.8,0,1
28008,656675,no,no,0.01,3,0.0,0,0.0,0.0,0,1
28009,656677,yes,yes,1.17,24,,0,32.4,2.0,0,1
28010,656692,yes,yes,0.58,23,,0,0.0,0.0,0,1
28011,656719,yes,no,0.01,3,,0,0.0,0.0,0,1
28012,656775,yes,no,1.58,39,0.0,1,92.3,4.6,0,1
28013,656780,yes,no,0.15,10,0.0,1,0.0,0.0,0,1
28014,656804,yes,yes,5.13,10,1.37,0,5.1,0.5,0,0
28015,656818,no,no,2.84,24,,0,3.2,0.1,0,1
28016,656825,yes,no,5.13,18,1.76,0,32.4,2.7,0,0
28017,656952,yes,no,5.12,21,0.13,1,139.6,12.4,0,0
28018,656954,no,no,3.46,21,,0,5.5,0.9,0,1
28019,656973,yes,yes,2.35,18,,0,20.2,1.6,0,1
28020,656977,yes,no,3.11,17,0.0,0,32.3,2.7,0,1
28021,656980,yes,yes,0.05,6,0.39,0,0.8,0.1,0,1
28022,657009,yes,yes,4.68,26,0.0,3,31.4,3.2,0,1
28023,657010,yes,yes,4.57,17,0.0,1,68.8,5.8,0,1
28024,657030,yes,yes,5.12,22,0.94,0,199.1,13.5,0,0
28025,657035,no,no,0.26,0,,0,0.0,0.0,0,1
28026,657088,yes,yes,5.12,20,0.0,0,24.3,3.7,0,0
28027,657190,no,no,0.91,23,,0,7.6,0.8,0,1
28028,657227,no,no,1.04,13,,0,16.5,1.3,0,1
28029,657229,yes,yes,0.9,0,0.0,1,7.1,0.9,0,1
28030,657288,yes,no,0.81,22,0.0,0,6.8,1.1,0,1
28031,657320,yes,no,0.65,33,0.0,0,1.5,0.1,0,1
28032,657329,yes,no,5.12,21,0.26,1,213.5,30.4,0,0
28033,657372,no,no,0.86,21,,0,7.4,0.3,0,1
28034,657399,yes,yes,5.12,12,0.36,0,59.9,3.6,0,0
28035,657443,yes,no,1.99,24,,0,1.5,0.2,0,1
28036,657464,no,no,2.21,40,,0,45.1,4.9,0,1
28037,657466,yes,no,2.16,10,,2,9.3,0.6,7,1
28038,657501,yes,yes,5.12,20,0.3,0,70.4,2.8,0,0
28039,657502,yes,yes,5.12,20,0.04,0,52.0,4.7,0,0
28040,657517,yes,no,5.12,20,1.02,1,83.6,6.4,0,0
28041,657544,yes,no,2.44,21,,1,23.6,1.0,0,1
28042,657555,no,no,0.65,19,0.0,0,6.0,2.1,0,1
28043,657568,yes,yes,5.12,20,0.13,0,39.9,3.1,0,0
28044,657578,no,no,1.88,14,0.0,0,17.7,3.7,0,1
28045,657587,yes,no,1.98,4,,0,0.0,0.0,0,1
28046,657631,yes,yes,5.12,18,1.1,0,96.7,6.5,0,0
28047,657649,yes,no,5.12,20,0.79,0,52.9,6.2,0,0
28048,657663,yes,no,3.01,13,,1,7.9,1.1,0,1
28049,657701,no,no,0.21,21,0.0,0,0.0,0.0,0,1
28050,657745,no,no,2.23,21,,0,8.4,0.4,0,1
28051,657751,yes,no,3.05,23,0.0,0,20.7,1.5,0,1
28052,657752,yes,no,2.05,19,0.0,0,21.4,1.8,0,1
28053,657770,yes,yes,3.53,26,0.0,2,51.8,3.1,0,1
28054,657804,yes,no,5.12,21,0.55,0,109.7,9.9,0,0
28055,657808,yes,yes,1.79,14,0.0,0,6.9,0.6,0,1
28056,657894,yes,no,1.04,22,0.0,0,10.0,0.6,0,1
28057,657897,no,no,1.07,17,0.0,0,22.1,8.3,0,1
28058,657905,yes,yes,5.12,21,1.9,0,20.5,1.0,0,0
28059,657909,yes,no,2.85,23,,0,94.8,3.1,0,1
28060,657923,yes,no,0.02,3,0.0,0,0.0,0.0,0,1
28061,657947,no,no,2.01,35,,0,66.8,7.4,0,1
28062,657957,no,no,2.14,14,,0,0.4,0.0,0,1
28063,658002,yes,no,0.62,20,,0,2.3,0.1,0,1
28064,658008,yes,no,1.64,22,0.0,0,1.0,0.2,0,1
28065,658033,no,no,2.07,24,,0,3.3,0.2,0,1
28066,658038,yes,yes,5.12,14,1.57,0,64.9,3.5,0,0
28067,658045,no,no,0.43,18,0.0,0,14.3,0.9,0,1
28068,658067,no,no,1.79,24,0.0,0,22.4,1.4,0,1
28069,658092,yes,yes,5.12,25,0.16,1,99.4,2.4,0,0
28070,658103,no,no,0.85,20,0.0,0,19.0,1.9,0,1
28071,658109,no,no,0.02,0,0.0,0,0.0,0.0,0,1
28072,658114,no,no,1.9,24,,0,36.3,3.7,0,1
28073,658149,yes,no,0.02,4,0.0,0,0.0,0.0,0,1
28074,658171,no,no,1.09,23,,0,44.9,3.3,0,1
28075,658183,no,no,3.11,26,0.0,0,10.8,1.2,0,1
28076,658200,no,no,3.14,56,,0,111.9,16.7,0,1
28077,658220,yes,no,1.99,17,0.0,0,29.8,1.1,0,1
28078,658228,yes,no,0.38,30,0.0,0,22.8,6.4,0,1
28079,658238,no,no,0.73,22,0.0,0,10.5,0.5,0,1
28080,658240,yes,no,1.55,56,0.0,0,69.8,21.2,0,1
28081,658263,yes,no,1.97,10,0.0,0,1.6,0.1,5,1
28082,658276,yes,no,5.12,20,1.04,1,6.3,1.3,0,0
28083,658294,yes,no,2.27,20,,0,7.5,0.6,0,1
28084,658305,yes,yes,5.12,24,1.17,0,14.8,0.9,0,0
28085,658309,yes,yes,5.12,15,1.18,0,44.3,3.4,0,0
28086,658316,yes,no,0.98,22,,0,8.8,0.7,0,1
28087,658343,yes,no,5.12,22,1.34,1,20.2,2.3,0,0
28088,658404,yes,yes,5.12,21,0.13,1,96.6,6.3,0,0
28089,658410,no,no,0.02,0,0.0,0,0.0,0.0,0,1
28090,658424,yes,no,2.0,22,,1,8.2,0.7,0,1
28091,658458,yes,no,3.84,15,0.0,0,22.2,2.8,0,1
28092,658460,no,no,0.65,19,0.0,0,8.1,0.5,0,1
28093,658481,yes,no,2.1,23,,0,13.6,1.3,0,1
28094,658518,no,no,0.21,25,0.0,0,0.0,0.0,0,1
28095,658535,yes,no,1.09,0,0.0,0,8.7,0.7,0,1
28096,658542,yes,no,2.34,14,,0,4.2,0.2,0,1
28097,658557,yes,no,3.14,24,,0,33.0,1.1,0,1
28098,658636,yes,yes,5.12,21,0.34,0,16.1,4.4,0,0
28099,658704,yes,no,2.61,26,0.0,0,46.0,1.3,0,1
28100,658729,no,no,0.78,19,,0,15.2,1.1,0,1
28101,658734,yes,no,4.76,15,0.0,0,47.7,13.0,0,1
28102,658772,yes,yes,5.12,24,1.04,1,79.9,5.3,0,0
28103,658809,yes,no,1.97,24,0.0,0,0.0,0.0,0,1
28104,658835,yes,no,4.09,25,0.0,0,32.3,1.3,0,1
28105,658842,yes,yes,5.12,25,0.22,0,1.5,0.6,0,0
28106,658881,yes,yes,3.56,24,0.0,0,7.5,9.1,0,1
28107,658887,no,no,0.51,20,0.0,0,1.3,0.7,0,1
28108,658917,yes,no,2.43,14,,0,7.7,0.6,0,1
28109,658923,no,no,1.11,26,,0,49.8,10.2,0,1
28110,658948,yes,no,1.01,25,0.0,0,19.3,7.5,0,1
28111,658968,no,no,0.7,21,0.0,1,13.2,1.6,0,1
28112,658971,yes,yes,0.89,22,,0,12.3,0.6,0,1
28113,659024,yes,no,1.32,23,0.0,0,8.6,0.4,0,1
28114,659051,no,no,1.96,24,0.0,0,10.9,0.7,0,1
28115,659074,yes,no,5.27,24,,2,48.8,6.0,0,1
28116,659080,no,no,2.76,27,,0,15.6,1.4,0,1
28117,659128,no,no,5.12,24,,0,4.9,0.8,0,0
28118,659131,yes,no,0.68,21,0.0,0,20.3,1.9,0,1
28119,659168,yes,no,2.65,24,,0,4.7,0.7,0,1
28120,659199,yes,no,3.04,24,,0,17.7,0.7,0,1
28121,659248,no,no,1.09,18,0.0,0,4.9,0.5,0,1
28122,659298,yes,yes,5.11,10,1.4,0,82.2,8.8,0,0
28123,659310,yes,yes,5.11,24,1.16,0,33.0,1.5,0,0
28124,659319,yes,yes,3.65,54,0.0,0,180.7,9.3,0,1
28125,659333,yes,yes,0.33,23,0.0,0,1.8,0.2,0,1
28126,659345,no,no,5.11,12,,0,2.1,0.5,6,0
28127,659349,no,no,4.51,23,,0,27.5,2.6,0,1
28128,659350,yes,no,0.01,4,0.0,0,0.0,0.0,0,1
28129,659358,yes,yes,5.11,26,0.32,0,107.5,7.8,0,0
28130,659371,yes,yes,5.84,24,0.66,0,113.8,14.6,0,1
28131,659390,yes,no,1.7,22,,0,2.5,0.2,0,1
28132,659405,yes,no,0.96,16,0.0,0,6.6,0.6,0,1
28133,659432,yes,yes,5.61,13,1.87,0,19.1,3.1,0,1
28134,659433,no,no,0.77,26,0.0,0,7.9,0.4,0,1
28135,659437,yes,no,2.33,8,0.0,0,0.0,0.0,0,1
28136,659446,yes,no,1.58,18,0.0,0,4.5,1.8,0,1
28137,659469,yes,no,4.88,21,0.0,0,19.2,4.6,0,1
28138,659470,yes,no,3.88,24,0.0,0,139.6,8.7,0,1
28139,659483,yes,yes,5.11,28,1.04,0,47.6,3.2,0,0
28140,659505,yes,yes,5.11,15,1.27,0,31.8,3.2,0,0
28141,659550,no,no,1.39,61,,0,46.0,7.7,0,1
28142,659556,no,no,2.77,40,,0,8.9,1.1,0,1
28143,659562,yes,no,2.27,31,,0,19.4,1.6,0,1
28144,659592,yes,no,2.83,27,,1,76.2,4.0,0,1
28145,659609,yes,yes,5.11,20,1.63,0,66.2,3.9,0,0
28146,659628,yes,yes,5.11,15,1.39,0,130.3,4.8,0,0
28147,659645,yes,no,5.11,41,0.16,5,301.5,59.5,0,0
28148,659651,yes,no,5.11,21,0.38,0,32.3,2.0,0,0
28149,659653,yes,no,3.72,27,,0,0.4,0.0,0,1
28150,659679,yes,yes,5.11,7,1.44,1,90.7,6.8,0,0
28151,659713,no,no,0.1,0,,0,0.0,0.0,0,1
28152,659735,yes,yes,5.11,24,,0,35.7,1.6,0,0
28153,659752,yes,yes,4.0,28,,0,46.4,4.1,0,1
28154,659757,no,no,2.0,30,,0,19.0,1.8,0,1
28155,659762,yes,no,0.64,19,0.0,0,11.7,0.6,0,1
28156,659784,no,no,2.04,19,,0,23.0,1.3,0,1
28157,659810,no,no,0.96,18,,0,0.0,0.0,0,1
28158,659822,yes,no,5.11,22,0.07,0,45.8,4.8,0,0
28159,659880,yes,no,5.11,20,0.86,0,24.9,1.8,0,0
28160,659931,no,no,2.27,40,,0,61.8,6.5,0,1
28161,659960,yes,no,1.88,12,0.0,0,0.0,0.0,0,1
28162,659975,yes,yes,5.11,20,0.11,0,52.3,3.9,0,0
28163,659985,yes,no,5.11,21,0.25,0,90.1,7.7,0,0
28164,660005,yes,no,4.33,25,0.0,0,13.2,1.8,0,1
28165,660011,yes,no,2.25,13,,0,5.0,0.4,6,1
28166,660030,no,no,2.0,24,,1,34.4,2.1,0,1
28167,660068,yes,no,5.11,20,0.93,0,126.4,10.1,0,0
28168,660083,yes,no,5.11,12,0.81,0,58.2,3.3,0,0
28169,660093,yes,no,1.08,23,,0,14.8,1.3,0,1
28170,660095,yes,yes,1.98,24,,1,5.6,0.6,0,1
28171,660104,no,no,4.7,24,,0,23.8,1.5,0,1
28172,660128,yes,yes,5.56,16,1.2,0,92.9,8.7,0,1
28173,660222,yes,no,3.28,13,0.0,1,30.0,3.2,0,1
28174,660288,yes,yes,5.11,36,1.24,1,215.0,10.2,0,0
28175,660310,yes,yes,4.75,19,,2,20.8,1.3,0,1
28176,660353,yes,yes,2.48,26,0.0,1,22.8,7.6,0,1
28177,660393,yes,yes,2.52,56,,1,80.3,20.2,0,1
28178,660422,yes,no,5.11,19,1.81,0,11.2,5.5,0,0
28179,660426,no,no,0.71,19,0.0,0,4.5,0.2,0,1
28180,660487,yes,no,3.27,21,,0,0.2,0.1,0,1
28181,660510,yes,yes,5.11,21,0.32,0,59.6,6.1,0,0
28182,660529,no,no,0.54,18,,0,0.0,0.0,0,1
28183,660559,yes,yes,5.11,22,1.04,0,30.6,1.7,0,0
28184,660585,no,no,2.83,12,0.0,0,4.8,0.7,0,1
28185,660592,yes,yes,5.11,15,1.88,0,90.3,20.1,0,0
28186,660718,no,no,0.01,4,0.0,0,0.0,0.0,0,1
28187,660730,yes,no,2.91,17,0.0,0,64.5,36.9,0,1
28188,660746,yes,yes,5.11,21,0.2,0,66.8,3.3,0,0
28189,660763,yes,yes,5.11,24,0.93,0,109.6,6.7,0,0
28190,660771,yes,no,5.11,21,0.31,0,64.9,6.1,0,0
28191,660822,no,no,0.75,20,,1,24.0,1.5,0,1
28192,660829,no,no,0.01,3,0.0,0,0.0,0.0,0,1
28193,660879,yes,no,5.11,21,0.36,1,28.2,1.8,0,0
28194,660974,no,no,0.77,0,0.0,0,0.7,0.0,3,1
28195,661006,no,no,1.27,21,0.0,0,28.6,4.9,0,1
28196,661019,no,no,0.44,21,0.0,0,18.2,1.8,0,1
28197,661026,no,no,0.38,19,0.0,0,20.1,3.4,0,1
28198,661043,no,no,2.73,162,,0,1179.6,39.5,0,1
28199,661045,yes,no,2.41,24,,0,2.4,0.1,0,1
28200,661046,yes,no,0.01,4,,0,0.0,0.0,0,1
28201,661049,no,no,0.38,21,0.0,0,5.6,0.3,0,1
28202,661059,yes,no,0.01,5,0.0,0,0.0,0.0,0,1
28203,661070,no,no,1.9,22,,0,3.0,0.3,0,1
28204,661087,no,no,0.82,19,,0,22.3,1.8,0,1
28205,661115,yes,no,1.9,40,0.0,1,51.2,3.5,0,1
28206,661126,yes,no,2.66,20,,0,0.0,0.0,0,1
28207,661174,yes,no,5.1,22,1.44,0,63.9,3.3,0,0
28208,661203,no,no,5.1,24,,0,54.2,3.3,0,0
28209,661221,yes,no,1.97,24,0.0,0,0.0,0.0,0,1
28210,661261,no,no,1.81,10,,0,0.2,0.0,0,1
28211,661277,yes,no,5.67,11,0.31,1,69.7,3.9,0,1
28212,661329,no,no,0.73,23,0.0,0,18.6,1.1,0,1
28213,661384,yes,no,2.11,18,0.0,1,6.6,0.6,0,1
28214,661407,no,no,1.67,35,,0,51.8,5.6,0,1
28215,661414,yes,yes,4.76,25,0.0,0,38.1,3.7,0,1
28216,661444,no,no,1.71,19,0.0,0,2.3,0.1,0,1
28217,661448,no,no,0.74,23,,0,21.2,2.0,0,1
28218,661497,yes,yes,5.1,13,1.44,0,26.0,1.4,0,0
28219,661540,no,no,3.45,20,,0,46.6,2.4,0,1
28220,661557,no,no,0.32,22,,0,0.0,0.0,0,1
28221,661560,yes,yes,5.1,24,1.81,0,78.0,5.8,0,0
28222,661563,yes,no,1.93,10,,0,0.1,0.0,0,1
28223,661609,yes,yes,5.1,28,1.9,0,6.2,0.8,0,0
28224,661643,no,no,0.86,0,,0,2.3,0.5,7,1
28225,661683,yes,no,1.45,22,0.0,1,20.9,1.5,0,1
28226,661684,yes,no,1.3,19,0.0,0,3.7,0.3,0,1
28227,661754,yes,yes,5.28,17,1.47,0,49.6,3.0,0,1
28228,661769,yes,yes,0.33,21,0.0,0,5.2,0.6,0,1
28229,661819,yes,yes,5.1,10,1.37,0,29.0,3.1,0,0
28230,661827,yes,yes,5.1,24,,0,23.8,0.6,0,0
28231,661843,no,no,0.13,19,0.0,0,0.0,0.0,0,1
28232,661854,yes,no,1.63,22,,0,0.5,0.0,0,1
28233,661860,no,no,0.69,22,,0,19.4,2.5,0,1
28234,661935,no,no,0.2,19,,0,0.0,0.0,0,1
28235,661937,yes,no,3.03,25,0.0,0,79.2,5.8,0,1
28236,662028,no,no,0.67,35,0.0,0,75.6,5.2,0,1
28237,662042,yes,yes,5.1,18,1.68,0,34.5,3.0,0,0
28238,662043,yes,no,3.76,22,0.0,0,24.1,1.2,0,1
28239,662067,no,no,2.2,21,,0,43.1,1.6,0,1
28240,662120,yes,yes,5.1,20,0.51,0,120.2,5.6,0,0
28241,662125,yes,yes,5.1,17,1.64,0,18.3,1.6,0,0
28242,662131,yes,yes,5.1,10,1.19,0,20.2,1.5,0,0
28243,662189,yes,no,1.93,24,0.0,0,19.1,2.8,0,1
28244,662196,yes,yes,5.1,21,0.38,0,45.0,4.2,0,0
28245,662221,yes,no,0.9,22,0.0,0,8.5,0.7,0,1
28246,662263,yes,no,5.1,20,1.08,0,119.2,11.9,0,0
28247,662284,yes,no,3.58,19,0.0,0,14.9,0.8,0,1
28248,662291,yes,yes,5.1,18,1.49,3,17.8,0.6,0,0
28249,662310,yes,yes,5.1,10,1.2,8,8.0,1.0,0,0
28250,662363,yes,yes,1.12,16,0.0,0,9.9,0.6,0,1
28251,662370,yes,no,3.79,63,0.0,0,1470.3,210.5,0,1
28252,662378,yes,no,0.95,22,,0,29.7,2.7,0,1
28253,662401,yes,no,5.1,22,0.08,0,21.3,1.0,0,0
28254,662429,no,no,0.92,19,,0,0.3,0.0,0,1
28255,662434,yes,yes,5.1,20,0.48,0,289.2,8.3,0,0
28256,662440,no,no,1.28,0,0.0,0,42.7,3.0,1,1
28257,662476,yes,no,5.1,25,0.01,0,100.2,7.0,0,0
28258,662508,yes,no,1.95,24,,0,36.1,1.9,0,1
28259,662545,no,no,0.99,0,0.0,0,15.6,1.9,0,1
28260,662568,yes,no,1.27,13,0.0,0,22.0,2.5,0,1
28261,662656,no,no,2.32,26,,0,16.4,1.0,0,1
28262,662669,no,no,0.84,21,0.0,0,10.4,0.9,0,1
28263,662673,yes,no,5.1,33,,0,16.5,0.8,0,0
28264,662688,no,no,2.66,15,0.0,0,21.0,3.4,0,1
28265,662701,yes,no,0.62,19,0.0,0,0.0,0.0,0,1
28266,662714,yes,no,3.87,22,0.0,0,68.1,3.2,0,1
28267,662730,yes,no,2.05,16,0.0,0,67.0,13.8,0,1
28268,662732,yes,no,2.06,16,,0,25.7,2.6,0,1
28269,662745,yes,yes,5.84,16,1.61,0,18.2,1.1,0,1
28270,662747,no,no,4.15,33,,0,22.7,2.0,0,1
28271,662755,yes,yes,5.1,21,0.22,1,39.0,2.3,0,0
28272,662781,yes,no,2.72,23,,0,109.3,8.3,0,1
28273,662811,yes,yes,5.1,20,1.06,0,105.8,7.8,0,0
28274,662861,no,no,0.49,20,,0,6.4,0.4,0,1
28275,662879,yes,no,3.62,33,,0,90.7,10.1,0,1
28276,662919,no,no,0.38,21,0.0,1,12.9,1.1,0,1
28277,662921,yes,no,0.93,21,0.0,0,4.9,0.4,0,1
28278,662930,yes,yes,5.1,17,1.88,0,139.2,6.2,0,0
28279,662997,yes,no,3.01,10,,0,0.9,0.1,3,1
28280,663034,yes,no,2.02,16,0.0,0,10.9,1.5,0,1
28281,663057,yes,yes,5.09,15,1.62,0,63.8,6.9,0,0
28282,663076,yes,no,1.73,11,0.0,0,19.6,2.7,0,1
28283,663088,yes,yes,5.09,21,0.49,0,34.5,3.2,0,0
28284,663106,yes,no,5.05,22,0.0,0,22.1,2.0,0,1
28285,663140,yes,no,0.9,0,0.0,0,7.8,1.9,1,1
28286,663146,no,no,0.39,13,,0,9.3,0.5,0,1
28287,663165,no,no,0.76,21,,4,45.4,2.1,0,1
28288,663181,yes,no,5.09,22,0.9,0,59.6,6.6,0,0
28289,663185,yes,no,2.7,21,,0,33.2,2.0,0,1
28290,663198,no,no,0.56,23,0.31,0,7.0,0.5,0,1
28291,663202,yes,no,5.09,22,0.02,0,107.4,9.5,0,0
28292,663248,no,no,2.44,22,,0,8.8,0.7,0,1
28293,663251,yes,yes,5.9,15,0.47,2,117.7,5.6,0,1
28294,663275,no,no,2.68,22,,1,12.8,1.6,0,1
28295,663316,no,no,2.01,20,,0,13.3,2.9,0,1
28296,663352,yes,no,1.62,18,0.0,0,0.0,0.0,0,1
28297,663356,no,no,3.47,32,,2,37.1,2.4,0,1
28298,663364,yes,no,1.41,0,0.0,0,8.2,0.5,0,1
28299,663383,no,no,0.51,15,,0,1.7,0.1,0,1
28300,663402,no,no,3.66,24,,1,35.5,3.6,0,1
28301,663418,yes,no,5.09,26,1.01,3,31.8,1.9,0,0
28302,663420,yes,no,5.09,12,,0,8.4,0.8,3,0
28303,663448,yes,yes,5.09,24,0.99,0,141.3,9.8,0,0
28304,663451,yes,yes,1.29,19,,0,21.8,1.3,0,1
28305,663456,yes,no,1.04,18,0.0,1,12.2,0.9,0,1
28306,663480,yes,no,1.29,38,0.0,0,27.2,1.0,0,1
28307,663493,yes,no,0.93,21,0.0,0,25.0,1.4,0,1
28308,663497,no,no,2.32,22,,0,103.7,5.8,0,1
28309,663519,yes,yes,1.46,13,0.0,0,47.3,4.3,5,1
28310,663536,yes,no,1.52,22,,0,2.2,0.2,0,1
28311,663595,yes,yes,5.09,43,,1,291.9,23.5,0,0
28312,663625,no,no,1.07,21,,0,11.3,1.1,0,1
28313,663628,yes,no,0.82,21,0.0,0,10.1,0.6,0,1
28314,663634,yes,yes,5.09,20,0.42,0,41.5,2.3,0,0
28315,663638,yes,no,1.57,16,0.0,0,6.4,0.7,0,1
28316,663651,no,no,0.63,23,,0,15.2,2.2,0,1
28317,663688,yes,no,5.09,22,1.11,0,51.3,1.7,0,0
28318,663697,yes,no,1.16,21,,0,6.6,2.9,0,1
28319,663700,no,no,0.88,23,,0,2.0,0.5,0,1
28320,663723,yes,no,3.73,17,0.0,0,21.6,2.0,0,1
28321,663814,yes,no,1.4,21,,0,11.1,0.9,0,1
28322,663817,no,no,2.68,21,0.0,0,23.1,1.1,0,1
28323,663830,no,no,0.67,51,0.0,6,55.7,13.6,0,1
28324,663845,yes,no,2.81,16,0.0,0,26.8,1.7,0,1
28325,663884,yes,no,5.09,20,0.99,0,48.4,9.3,0,0
28326,663911,yes,no,0.25,17,,0,0.0,0.0,0,1
28327,663926,no,no,1.86,12,,0,8.5,1.3,0,1
28328,663946,yes,no,5.09,22,0.9,0,36.5,3.6,0,0
28329,663966,yes,no,1.93,15,0.0,0,28.2,1.3,0,1
28330,663970,yes,no,5.09,21,0.42,0,72.2,4.5,0,0
28331,663995,yes,no,2.5,10,0.0,0,10.6,0.6,0,1
28332,664028,yes,no,5.09,21,1.07,0,6.4,1.2,0,0
28333,664071,no,no,0.01,0,,0,0.0,0.0,0,1
28334,664073,yes,no,4.39,10,0.0,0,0.3,0.0,0,1
28335,664105,yes,yes,5.8,17,1.72,0,41.1,3.5,0,1
28336,664147,no,no,1.79,18,,0,1.9,0.5,0,1
28337,664249,no,no,0.7,21,0.0,0,3.0,0.3,0,1
28338,664264,yes,yes,5.09,10,1.16,0,30.3,2.6,0,0
28339,664287,yes,no,0.01,2,0.0,0,0.0,0.0,0,1
28340,664288,yes,no,2.41,23,,0,10.7,0.7,0,1
28341,664306,no,no,2.31,21,0.0,0,21.7,0.7,0,1
28342,664326,no,no,1.72,24,,0,55.2,4.0,0,1
28343,664332,no,no,3.53,15,,0,84.0,6.5,0,1
28344,664360,yes,yes,5.09,56,1.95,1,60.3,7.4,0,0
28345,664361,yes,no,0.01,4,0.0,0,0.0,0.0,0,1
28346,664383,yes,yes,5.09,21,1.96,0,19.8,2.9,0,0
28347,664398,no,no,1.27,52,0.0,0,59.0,4.6,0,1
28348,664417,yes,no,0.01,3,0.0,0,0.0,0.0,0,1
28349,664432,yes,no,0.94,22,,0,1.7,0.3,0,1
28350,664531,yes,yes,5.08,22,0.62,1,39.6,2.6,0,0
28351,664534,yes,yes,5.08,15,1.28,0,131.6,8.6,0,0
28352,664576,yes,yes,5.08,13,1.5,0,67.4,6.2,1,0
28353,664581,no,no,2.42,24,,0,4.3,0.2,0,1
28354,664596,yes,yes,5.08,17,1.76,0,16.0,0.9,0,0
28355,664628,yes,yes,5.08,21,0.19,0,92.5,3.8,0,0
28356,664629,yes,yes,2.59,24,,0,14.6,6.8,0,1
28357,664637,yes,no,2.63,29,0.0,0,48.0,4.8,0,1
28358,664641,no,no,0.61,19,0.0,1,5.1,0.6,0,1
28359,664695,yes,yes,5.08,21,0.13,0,33.6,2.6,0,0
28360,664711,yes,no,5.08,22,0.89,0,58.0,2.3,0,0
28361,664722,yes,no,0.23,16,,0,0.4,0.0,0,1
28362,664827,no,no,0.27,32,0.0,0,9.7,0.4,0,1
28363,664829,yes,no,4.16,33,,0,13.3,2.1,0,1
28364,664883,yes,no,5.08,21,0.19,0,49.9,2.4,0,0
28365,664884,yes,yes,5.08,20,,0,15.5,0.9,0,0
28366,664885,yes,no,2.76,26,,0,14.1,1.4,0,1
28367,664897,yes,no,2.14,18,,0,26.4,1.6,0,1
28368,664908,yes,no,1.28,22,,0,31.0,3.0,0,1
28369,664942,no,no,2.19,33,,0,14.1,0.6,0,1
28370,665000,no,no,1.27,17,0.0,0,9.4,0.9,0,1
28371,665006,yes,no,3.95,28,0.0,0,20.5,1.9,0,1
28372,665013,yes,no,5.08,12,1.18,0,13.2,0.5,0,0
